Customer_ID,RM_ID,Age,Gender,City,Income,Segment
CUST002026,RM0016,38,F,Ahmedabad,24534,Bronze
CUST002027,,54,M,Mumbai,44548,Premium
CUST002028,RM0242,43,M,Jaipur,108470,Platinum
CUST002029,RM0180,25,M,Mumbai,159177,Gold
CUST002030,RM0211,63,M,Lucknow,36118,Gold
CUST002031,RM0245,60,F,Lucknow,92475,Premium
CUST002032,RM0029,26,F,Delhi,152538,Platinum
CUST002033,RM0210,50,M,Hyderabad,87074,Silver
CUST002034,RM0234,33,M,Jaipur,23296,Gold
CUST002035,RM0121,19,F,Delhi,38155,Bronze
CUST002036,RM0166,30,F,Lucknow,223571,Premium
CUST002037,RM0169,62,,Mumbai,207788,Platinum
CUST002038,RM0014,55,M,Jaipur,43676,Bronze
CUST002039,RM0009,37,M,Kolkata,121832,Premium
CUST002040,RM0167,62,M,Mumbai,29962,Silver
CUST002041,RM0133,59,F,Delhi,45023,Silver
CUST002042,,30,F,Bangalore,66851,Platinum
CUST002043,RM0104,66,M,Delhi,32959,
CUST002044,RM0163,36,F,Chennai,23011,Bronze
CUST002045,RM0153,38,F,Delhi,29197,Silver
CUST002046,RM0189,18,F,Lucknow,41909,Gold
CUST002047,,32,M,Hyderabad,63770,Gold
CUST002048,RM0104,39,F,,127856,Premium
CUST002049,RM0076,46,F,Delhi,74642,Silver
CUST002050,RM0209,25,F,Hyderabad,47179,Silver
CUST002051,RM0231,30,F,Pune,55123,Silver
CUST002052,RM0183,66,M,Ahmedabad,20369,Gold
CUST002053,RM0160,58,F,Ahmedabad,21957,Platinum
CUST002054,RM0219,61,M,Kolkata,42963,Gold
CUST002055,RM0247,41,F,Lucknow,54852,Premium
CUST002056,RM0046,47,M,Lucknow,140358,Platinum
CUST002057,RM0188,51,F,Ahmedabad,99926,Platinum
CUST002058,RM0116,66,F,Mumbai,119889,bronze
CUST002059,RM0222,19,M,Lucknow,44392,Gold
CUST002060,RM0033,18,M,Ahmedabad,190119,
CUST002061,RM0038,34,M,Hyderabad,119373,Premium
CUST002062,RM0145,45,F,Jaipur,52750,Premium
CUST002063,RM0009,43,M,Bangalore,46992,Silver
CUST002064,RM0003,30,F,Mumbai,125084,Gold
CUST002065,RM0125,49,F,Lucknow,60787,Premium
CUST002066,RM0212,34,F,Mumbai,22807,Premium
CUST002067,RM0169,42,M,Kolkata,37186,Premium
CUST002068,RM0123,49,,Hyderabad,51687,Silver
CUST002069,RM0031,35,F,Delhi,30701,Premium
CUST002070,,53,F,Kolkata,26909,Gold
CUST002071,RM0148,56,M,Jaipur,51897,Premium
CUST002072,RM0054,31,F,Ahmedabad,32904,Gold
CUST002073,RM0156,34,F,Chennai,9999999,Premium
CUST002074,RM0017,27,M,Mumbai,160607,Bronze
CUST002075,RM0177,22,M,Lucknow,130884,Silver
CUST002076,RM0069,41,F,Pune,50842,Silver
CUST002077,RM0190,27,F,Lucknow,30185,Premium
CUST002078,RM0094,56,F,,22007,Bronze
CUST002079,RM0151,40,F,Hyderabad,66557,Premium
CUST002080,RM0195,25,M,Lucknow,47961,Platinum
CUST002081,RM0197,39,F,Hyderabad,58344,Premium
CUST002082,RM0178,56,F,Pune,52407,Platinum
CUST002083,RM0231,55,M,Kolkata,132184,Platinum
CUST002084,RM0015,38,M,Kolkata,40459,Bronze
CUST002085,RM0130,52,M,,183585,Bronze
CUST002086,RM0031,44,F,Delhi,55561,Platinum
CUST002087,RM0175,18,F,Jaipur,179553,Bronze
CUST002088,,36,F,,27705,Gold
CUST002089,RM0205,18,F,Ahmedabad,36356,gold
CUST002090,RM0070,51,M,Bangalore,45957,Bronze
CUST002091,RM0230,30,F,Lucknow,28392,Premium
CUST002092,RM0225,44,M,Lucknow,48951,Bronze
CUST002093,RM0001,18,F,,39023,Gold
CUST002094,RM0209,43,M,Mumbai,24549,Gold
CUST002095,RM0011,39,M,Kolkata,62297,Premium
CUST002096,RM0003,48,M,Mumbai,140173,Premium
CUST002097,RM0061,37,M,Ahmedabad,34895,gold
CUST002098,RM0146,42,M,Mumbai,49886,Gold
CUST002099,,58,F,Pune,289319,Gold
CUST002100,RM0070,55,F,Pune,36949,Gold
CUST002101,RM0024,71,F,Pune,46013,
CUST002102,RM0073,76,M,Pune,29266,Silver
CUST002103,RM0127,79,F,Kolkata,32890,Bronze
CUST002104,RM0080,41,M,Kolkata,59239,
CUST002105,,44,M,Chennai,251705,Premium
CUST002106,RM0018,70,F,Pune,67252,Premium
CUST002107,RM0147,61,F,Lucknow,29344,Silver
CUST002108,RM0182,32,F,Ahmedabad,44267,Silver
CUST002109,RM0082,29,F,Hyderabad,96112,Premium
CUST002110,RM0104,18,M,Lucknow,53099,Bronze
CUST002111,RM0161,47,F,,40932,Platinum
CUST002112,RM0063,62,F,Mumbai,103030,Bronze
CUST002113,RM0026,30,M,Bangalore,55109,Platinum
CUST002114,RM0155,31,F,Mumbai,35112,Gold
CUST002115,RM0144,18,F,Lucknow,190514,Gold
CUST002116,RM0067,50,M,Pune,62338,Gold
CUST002117,RM0012,57,M,Lucknow,63746,Premium
CUST002118,RM0195,44,F,Lucknow,83294,Silver
CUST002119,RM0039,30,F,Pune,50615,
CUST002120,RM0177,38,F,Lucknow,45083,Premium
CUST002121,RM0052,36,F,Chennai,190161,premium
CUST002122,RM0048,50,F,Chennai,178668,Gold
CUST002123,RM0107,30,F,Mumbai,132955,Premium
CUST002124,RM0114,23,F,Jaipur,9999999,Bronze
CUST002125,RM0035,41,F,Bangalore,39356,Premium
CUST002126,RM0070,49,F,Lucknow,8888888,Silver
CUST002127,RM0216,71,F,Jaipur,35974,Premium
CUST002128,RM0092,46,F,Hyderabad,86680,Bronze
CUST002129,RM0069,18,M,Lucknow,38963,Platinum
CUST002130,RM0192,23,M,Jaipur,53767,Silver
CUST002131,RM0151,26,M,Kolkata,38514,silver
CUST002132,RM0112,33,F,Delhi,204252,Gold
CUST002133,RM0141,22,M,Hyderabad,62965,Platinum
CUST002134,RM0087,18,F,Bangalore,224739,
CUST002135,RM0050,53,M,Ahmedabad,82936,Silver
CUST002136,RM0179,25,M,Jaipur,66738,Platinum
CUST002137,RM0167,45,F,Kolkata,23312,Platinum
CUST002138,RM0188,32,F,Lucknow,65334,Platinum
CUST002139,RM0249,29,F,Lucknow,112138,Premium
CUST002140,RM0199,52,,Ahmedabad,21541,Platinum
CUST002141,RM0102,39,F,Kolkata,32268,Platinum
CUST002142,RM0026,60,F,Pune,27180,Silver
CUST002143,RM0238,33,F,Bangalore,68410,Silver
CUST002144,RM0111,25,F,Bangalore,59351,
CUST002145,RM0015,36,M,Hyderabad,33639,Silver
CUST002146,RM0198,31,M,Kolkata,32010,silver
CUST002147,RM0110,66,F,,-5000,Bronze
CUST002148,RM0050,31,F,Mumbai,32260,Silver
CUST002149,RM0086,22,F,Chennai,207445,Platinum
CUST002150,RM0149,18,F,Hyderabad,8888888,Platinum
CUST002151,RM0040,24,M,Mumbai,55253,Silver
CUST002152,RM0091,28,M,Ahmedabad,95192,Bronze
CUST002153,RM0245,43,M,Kolkata,42289,Premium
CUST002154,,43,M,Delhi,78115,Gold
CUST002155,RM0136,36,M,Hyderabad,80460,Silver
CUST002156,RM0059,39,F,Pune,20493,Bronze
CUST002157,RM0030,18,M,Jaipur,79106,Bronze
CUST002158,RM0186,28,F,Kolkata,92674,Platinum
CUST002159,RM0166,56,F,Hyderabad,37401,Bronze
CUST002160,RM0108,33,F,Mumbai,49558,Platinum
CUST002161,RM0047,55,M,Jaipur,238577,Premium
CUST002162,RM0200,58,F,Lucknow,32755,Silver
CUST002163,RM0239,58,F,Lucknow,143313,Gold
CUST002164,RM0149,66,M,,-5000,Gold
CUST002165,RM0196,49,F,Jaipur,61997,Silver
CUST002166,RM0120,32,F,Pune,36056,Silver
CUST002167,RM0135,18,F,Ahmedabad,63293,Platinum
CUST002168,RM0091,37,F,Lucknow,129911,Platinum
CUST002169,RM0161,71,F,Jaipur,56568,Platinum
CUST002170,,57,M,Delhi,22626,
CUST002171,RM0240,41,M,Jaipur,38570,Premium
CUST002172,RM0238,18,M,Bangalore,30030,Platinum
CUST002173,RM0007,18,M,Mumbai,34927,Bronze
CUST002174,RM0034,42,M,Jaipur,51179,Platinum
CUST002175,RM0218,48,F,,25614,Bronze
CUST002176,RM0118,52,M,Ahmedabad,94778,Platinum
CUST002177,,50,M,Pune,26049,Premium
CUST002178,RM0011,52,M,Jaipur,71628,Bronze
CUST002179,RM0155,46,F,,71980,Platinum
CUST002180,RM0131,59,F,Delhi,50658,Premium
CUST002181,RM0240,34,F,Kolkata,70938,Silver
CUST002182,RM0199,42,F,Jaipur,24247,Premium
CUST002183,,18,F,Hyderabad,59419,Silver
CUST002184,RM0250,33,F,Kolkata,27159,Premium
CUST002185,RM0209,56,F,Chennai,8888888,Gold
CUST002186,RM0091,51,M,Chennai,28917,Bronze
CUST002187,RM0101,43,M,Pune,51486,Gold
CUST002188,RM0170,57,F,Pune,25642,Gold
CUST002189,,55,F,,108067,Platinum
CUST002190,RM0054,47,M,Lucknow,69182,Bronze
CUST002191,RM0073,35,M,Ahmedabad,44311,Bronze
CUST002192,,32,M,Hyderabad,-5000,Premium
CUST002193,RM0026,44,M,Hyderabad,110082,Silver
CUST002194,RM0053,50,M,Hyderabad,81954,silver
CUST002195,RM0062,46,F,Mumbai,36086,Premium
CUST002196,RM0166,34,F,Ahmedabad,70958,Gold
CUST002197,RM0192,28,,Kolkata,153445,Bronze
CUST002198,RM0072,27,M,Chennai,21247,Premium
CUST002199,RM0151,58,M,Ahmedabad,110509,Gold
CUST002200,RM0190,56,F,Kolkata,8888888,Platinum
CUST002201,RM0076,61,F,Kolkata,-5000,Silver
CUST002202,RM0036,61,F,Kolkata,26868,Premium
CUST002203,RM0146,40,F,Bangalore,22038,Bronze
CUST002204,RM0125,54,M,,42493,Silver
CUST002205,RM0248,50,F,Chennai,50748,silver
CUST002206,RM0201,55,M,Jaipur,22833,Silver
CUST002207,RM0001,26,F,Delhi,151941,Gold
CUST002208,RM0124,18,F,Ahmedabad,71233,Gold
CUST002209,RM0082,45,F,Ahmedabad,23416,Premium
CUST002210,RM0109,18,M,Jaipur,199802,Platinum
CUST002211,RM0063,36,F,Ahmedabad,41947,Premium
CUST002212,RM0044,18,F,Lucknow,77365,Premium
CUST002213,RM0162,60,M,Jaipur,35608,Gold
CUST002214,RM0001,56,M,Hyderabad,38965,Platinum
CUST002215,RM0191,47,F,Pune,22030,Premium
CUST002216,RM0005,29,M,Bangalore,65525,Gold
CUST002217,,18,M,,24004,
CUST002218,RM0103,18,M,Mumbai,75549,Platinum
CUST002219,RM0060,33,F,Mumbai,47348,Gold
CUST002220,RM0170,52,F,Lucknow,111267,Premium
CUST002221,RM0059,36,M,Lucknow,59988,Platinum
CUST002222,RM0214,49,F,Hyderabad,30690,Silver
CUST002223,RM0110,50,F,Mumbai,22499,Platinum
CUST002224,RM0150,52,M,Lucknow,112808,Bronze
CUST002225,RM0161,18,M,Bangalore,59535,Gold
CUST002226,RM0246,30,F,Pune,24789,Platinum
CUST002227,RM0224,49,F,Pune,30326,Bronze
CUST002228,RM0104,64,F,Kolkata,30427,Gold
CUST002229,RM0082,59,F,Lucknow,20882,Platinum
CUST002230,RM0087,46,F,Lucknow,22512,Gold
CUST002231,RM0027,61,F,Jaipur,39781,Bronze
CUST002232,RM0083,46,F,Lucknow,41509,Silver
CUST002233,,18,M,Jaipur,21348,Platinum
CUST002234,RM0020,51,M,Jaipur,86444,Gold
CUST002235,RM0178,59,F,Mumbai,87678,
CUST002236,RM0043,69,F,Mumbai,76232,Premium
CUST002237,RM0036,33,F,Chennai,26740,Gold
CUST002238,RM0077,24,M,Bangalore,26954,Gold
CUST002239,RM0180,54,M,Lucknow,184481,Gold
CUST002240,RM0151,48,M,Delhi,69489,Gold
CUST002241,RM0106,46,F,Mumbai,68154,Silver
CUST002242,RM0228,61,F,Pune,96039,Gold
CUST002243,RM0147,54,M,Delhi,8888888,Gold
CUST002244,RM0060,49,F,Chennai,22892,Bronze
CUST002245,RM0071,51,F,Mumbai,36853,Premium
CUST002246,RM0222,48,M,Mumbai,71144,Premium
CUST002247,RM0149,44,F,Bangalore,21699,Premium
CUST002248,RM0010,40,F,Mumbai,63350,Bronze
CUST002249,RM0019,49,M,Pune,29672,Gold
CUST002250,RM0067,29,M,Lucknow,33419,Gold
CUST002251,RM0025,54,F,Pune,31894,Platinum
CUST002252,RM0026,41,M,Hyderabad,27788,Bronze
CUST002253,RM0210,42,,Jaipur,-5000,Bronze
CUST002254,RM0168,66,F,Ahmedabad,141398,Gold
CUST002255,RM0020,47,F,Kolkata,33255,Bronze
CUST002256,RM0019,27,F,Delhi,28525,Premium
CUST002257,RM0098,54,M,Mumbai,90289,Silver
CUST002258,,67,F,Bangalore,38514,Gold
CUST002259,RM0105,18,F,Delhi,227038,Silver
CUST002260,,24,F,Pune,37283,Premium
CUST002261,RM0155,27,F,Pune,61573,Platinum
CUST002262,RM0090,21,F,Bangalore,34539,Gold
CUST002263,RM0186,38,F,Hyderabad,133079,Bronze
CUST002264,RM0003,47,F,Chennai,25461,Premium
CUST002265,,52,F,Delhi,29241,Bronze
CUST002266,RM0001,45,F,Delhi,192614,Bronze
CUST002267,RM0138,51,M,Bangalore,76477,Gold
CUST002268,RM0037,40,,Pune,37947,Platinum
CUST002269,RM0135,33,F,Jaipur,24881,Platinum
CUST002270,RM0155,27,F,Pune,27766,Premium
CUST002271,RM0248,39,M,Mumbai,99378,Gold
CUST002272,RM0112,28,M,Ahmedabad,27621,Silver
CUST002273,RM0008,47,F,Pune,30981,premium
CUST002274,RM0020,28,M,Hyderabad,25135,Gold
CUST002275,RM0143,34,M,,73329,Gold
CUST002276,RM0089,58,M,Delhi,58531,Premium
CUST002277,RM0170,59,M,Kolkata,69541,Bronze
CUST002278,RM0004,59,F,Hyderabad,35469,Silver
CUST002279,RM0006,41,,Kolkata,130808,Platinum
CUST002280,RM0013,33,F,,62140,Gold
CUST002281,,49,F,Mumbai,76087,Bronze
CUST002282,RM0082,28,F,Jaipur,215489,Gold
CUST002283,,53,F,Bangalore,25660,Platinum
CUST002284,RM0218,32,M,Mumbai,95865,Bronze
CUST002285,RM0173,38,M,Hyderabad,69798,Silver
CUST002286,RM0182,53,F,Pune,48118,Silver
CUST002287,RM0081,18,F,Kolkata,91801,Platinum
CUST002288,,33,M,Lucknow,157581,Premium
CUST002289,RM0173,47,M,Chennai,34573,Gold
CUST002290,,50,M,Delhi,-5000,Bronze
CUST002291,RM0244,40,F,Bangalore,141639,gold
CUST002292,RM0092,38,M,Bangalore,70144,Bronze
CUST002293,RM0193,27,F,Pune,83539,Gold
CUST002294,,55,M,Lucknow,21426,Platinum
CUST002295,RM0155,63,F,Kolkata,27896,Premium
CUST002296,RM0216,20,F,Lucknow,106581,Silver
CUST002297,RM0187,52,F,Chennai,45976,Gold
CUST002298,RM0060,23,M,Kolkata,65322,Bronze
CUST002299,RM0188,38,F,Pune,105650,Premium
CUST002300,RM0158,48,F,Kolkata,386950,Premium
CUST002301,RM0089,31,M,Pune,74362,Bronze
CUST002302,RM0015,29,M,Kolkata,188265,Platinum
CUST002303,RM0141,42,F,Chennai,99264,Bronze
CUST002304,RM0051,54,M,Jaipur,27294,Silver
CUST002305,RM0166,34,M,Chennai,25276,Bronze
CUST002306,,29,M,Delhi,-5000,Silver
CUST002307,RM0067,54,M,Ahmedabad,43766,Platinum
CUST002308,RM0138,33,F,Delhi,24627,Platinum
CUST002309,RM0088,24,F,Mumbai,29108,Gold
CUST002310,RM0206,69,M,Pune,234070,Bronze
CUST002311,,33,M,Pune,23632,Silver
CUST002312,RM0081,54,F,Lucknow,22914,Bronze
CUST002313,RM0043,45,M,Bangalore,152087,Silver
CUST002314,RM0246,27,F,Bangalore,54332,Platinum
CUST002315,RM0014,39,M,Chennai,81650,Bronze
CUST002316,RM0180,59,M,Lucknow,8888888,Gold
CUST002317,RM0112,30,F,Ahmedabad,42409,Premium
CUST002318,RM0220,50,F,Ahmedabad,70709,Premium
CUST002319,RM0036,39,M,Lucknow,58264,Silver
CUST002320,RM0024,32,M,Lucknow,298961,Gold
CUST002321,RM0070,62,F,,48287,Bronze
CUST002322,RM0162,40,,Bangalore,99577,Platinum
CUST002323,RM0212,55,F,Hyderabad,46461,Premium
CUST002324,RM0210,45,M,Ahmedabad,66355,Platinum
CUST002325,RM0098,24,M,Kolkata,-5000,Platinum
CUST002326,,69,M,,27792,Platinum
CUST002327,RM0235,36,F,Delhi,31881,Premium
CUST002328,RM0239,49,M,Pune,86597,
CUST002329,RM0029,43,M,Mumbai,28867,Platinum
CUST002330,RM0135,18,M,Hyderabad,180626,Premium
CUST002331,RM0090,63,F,Delhi,27767,Silver
CUST002332,RM0166,34,M,Mumbai,20432,Silver
CUST002333,RM0104,42,F,Mumbai,50384,Silver
CUST002334,RM0238,37,F,Jaipur,56492,Bronze
CUST002335,RM0166,41,F,Jaipur,83304,Premium
CUST002336,RM0029,40,M,Bangalore,49232,Bronze
CUST002337,RM0122,28,M,Hyderabad,103870,Premium
CUST002338,RM0139,53,F,Chennai,64388,Silver
CUST002339,RM0149,31,F,Delhi,69447,Platinum
CUST002340,RM0199,31,F,Kolkata,108580,Premium
CUST002341,RM0155,18,M,Pune,120874,
CUST002342,RM0231,33,M,Delhi,75322,Bronze
CUST002343,RM0208,31,F,Chennai,31423,Silver
CUST002344,,18,F,Mumbai,69282,Premium
CUST002345,RM0196,18,F,Delhi,61718,Gold
CUST002346,RM0195,18,F,Lucknow,144298,Gold
CUST002347,,38,F,Hyderabad,83416,Premium
CUST002348,RM0126,62,F,Delhi,64122,Premium
CUST002349,RM0214,21,F,Pune,51175,Bronze
CUST002350,RM0112,41,F,Chennai,34106,Bronze
CUST002351,RM0200,38,F,Kolkata,172103,
CUST002352,RM0094,51,M,Hyderabad,58077,Gold
CUST002353,RM0160,52,M,Delhi,26927,Silver
CUST002354,RM0202,74,M,Bangalore,43565,Silver
CUST002355,RM0008,45,F,Pune,49608,Silver
CUST002356,RM0222,29,M,Delhi,95250,Gold
CUST002357,RM0028,33,M,Jaipur,46071,Platinum
CUST002358,RM0163,34,M,Ahmedabad,150581,Gold
CUST002359,RM0210,32,F,Hyderabad,56415,Gold
CUST002360,RM0152,66,M,Bangalore,24398,Bronze
CUST002361,,51,M,Lucknow,25797,
CUST002362,,18,M,Chennai,188830,Gold
CUST002363,RM0082,49,M,Delhi,34081,Gold
CUST002364,RM0015,26,M,Jaipur,83214,Platinum
CUST002365,RM0001,52,M,Hyderabad,67660,Platinum
CUST002366,,58,M,,131498,Gold
CUST002367,RM0057,38,M,Mumbai,34270,Premium
CUST002368,RM0208,33,F,Hyderabad,241200,Bronze
CUST002369,RM0217,64,M,,9999999,Gold
CUST002370,RM0141,31,F,Lucknow,77715,gold
CUST002371,RM0129,31,F,Kolkata,36514,Platinum
CUST002372,RM0122,30,M,Ahmedabad,46477,Silver
CUST002373,RM0177,22,M,Chennai,20355,Bronze
CUST002374,RM0135,23,M,Kolkata,77010,Premium
CUST002375,RM0041,37,M,Chennai,28697,Bronze
CUST002376,RM0102,46,M,Lucknow,98052,Silver
CUST002377,RM0207,34,F,Kolkata,68715,Gold
CUST002378,RM0155,43,F,Jaipur,38474,Premium
CUST002379,,61,F,Jaipur,-1000,Silver
CUST002380,RM0147,32,F,Delhi,103283,Platinum
CUST002381,RM0113,50,F,Mumbai,46082,Silver
CUST002382,RM0048,40,F,Ahmedabad,93884,Gold
CUST002383,RM0161,56,M,Bangalore,139168,
CUST002384,RM0004,41,M,Lucknow,24573,Premium
CUST002385,RM0047,32,M,Mumbai,101768,Bronze
CUST002386,,50,M,Kolkata,114900,Premium
CUST002387,RM0180,43,F,Pune,22557,Gold
CUST002388,RM0201,41,F,Ahmedabad,28120,Silver
CUST002389,RM0185,77,F,Pune,71803,Gold
CUST002390,RM0072,59,F,Jaipur,20855,Platinum
CUST002391,RM0192,52,F,Kolkata,74822,Silver
CUST002392,RM0219,43,F,Mumbai,106483,Bronze
CUST002393,RM0208,42,F,Kolkata,50768,bronze
CUST002394,RM0157,37,F,Pune,54554,Silver
CUST002395,RM0009,45,M,Jaipur,54980,Silver
CUST002396,RM0119,34,M,Ahmedabad,92440,Premium
CUST002397,RM0235,24,F,Mumbai,72242,Platinum
CUST002398,RM0237,41,M,Mumbai,8888888,Platinum
CUST002399,RM0088,44,M,Ahmedabad,-5000,Premium
CUST002400,RM0198,40,F,Delhi,67481,Gold
CUST002401,RM0062,30,F,Ahmedabad,69286,Silver
CUST002402,RM0039,42,F,Mumbai,34597,Bronze
CUST002403,RM0127,49,M,Kolkata,213036,Silver
CUST002404,RM0205,49,M,Hyderabad,54844,Premium
CUST002405,RM0092,66,F,Bangalore,27105,Bronze
CUST002406,RM0028,37,M,Pune,59583,Bronze
CUST002407,RM0096,28,M,Kolkata,47062,Gold
CUST002408,,43,,Mumbai,115963,Bronze
CUST002409,RM0060,38,F,Kolkata,123878,gold
CUST002410,RM0241,35,M,Bangalore,26900,Silver
CUST002411,RM0181,33,M,Chennai,68793,Premium
CUST002412,RM0136,46,M,Bangalore,42008,Premium
CUST002413,,32,M,Chennai,70971,Bronze
CUST002414,RM0066,52,M,Pune,33438,Silver
CUST002415,RM0007,52,M,Chennai,26779,Gold
CUST002416,RM0158,47,M,Lucknow,120718,Premium
CUST002417,RM0031,27,M,Ahmedabad,47890,Premium
CUST002418,RM0100,45,M,Kolkata,28768,Premium
CUST002419,RM0158,57,M,Lucknow,25591,Platinum
CUST002420,RM0102,53,F,Delhi,55275,Silver
CUST002421,RM0092,51,F,Lucknow,58360,Bronze
CUST002422,RM0216,42,M,,45059,Gold
CUST002423,RM0002,41,M,Hyderabad,51923,Platinum
CUST002424,RM0226,60,M,Mumbai,53697,Platinum
CUST002425,RM0155,46,F,Delhi,45835,Silver
CUST002426,RM0186,46,M,Bangalore,40270,Platinum
CUST002427,RM0019,80,M,Hyderabad,33612,Premium
CUST002428,RM0001,37,M,,98983,Platinum
CUST002429,RM0051,18,F,Mumbai,25648,Bronze
CUST002430,RM0145,39,M,Jaipur,33645,Bronze
CUST002431,RM0079,40,M,Delhi,29247,Gold
CUST002432,RM0248,45,F,Mumbai,50871,
CUST002433,RM0172,49,F,Delhi,60116,Premium
CUST002434,RM0150,18,F,Bangalore,42046,Silver
CUST002435,RM0089,49,M,Ahmedabad,43688,Platinum
CUST002436,RM0208,41,F,Pune,34935,Platinum
CUST002437,RM0035,38,M,Pune,91255,Bronze
CUST002438,RM0054,18,M,Bangalore,31532,Platinum
CUST002439,RM0168,63,F,Kolkata,40679,Silver
CUST002440,RM0046,35,M,Ahmedabad,61475,gold
CUST002441,RM0025,51,M,Kolkata,22684,Premium
CUST002442,RM0189,29,F,Kolkata,115710,Bronze
CUST002443,RM0145,46,M,,41734,Bronze
CUST002444,RM0057,38,M,Lucknow,84129,Gold
CUST002445,RM0192,51,F,Kolkata,26770,Platinum
CUST002446,RM0058,37,M,Delhi,29832,
CUST002447,RM0044,29,M,Ahmedabad,30906,Bronze
CUST002448,RM0198,41,F,Jaipur,163912,Premium
CUST002449,RM0214,41,M,Bangalore,148383,Platinum
CUST002450,RM0032,45,F,Delhi,59353,Bronze
CUST002451,RM0137,55,F,Chennai,73779,Premium
CUST002452,RM0105,26,F,Bangalore,246065,Platinum
CUST002453,RM0193,55,M,Chennai,22671,Silver
CUST002454,RM0177,24,M,Delhi,26031,Platinum
CUST002455,RM0165,50,M,Chennai,55639,Bronze
CUST002456,RM0177,51,F,Mumbai,37838,Gold
CUST002457,RM0012,34,F,Pune,43577,Premium
CUST002458,RM0086,30,M,Lucknow,90592,Bronze
CUST002459,RM0213,29,M,Pune,20909,Silver
CUST002460,RM0229,43,M,Delhi,25397,Silver
CUST002461,RM0216,52,M,Delhi,70723,Silver
CUST002462,RM0047,39,M,Hyderabad,100930,Premium
CUST002463,RM0026,18,F,Mumbai,25736,Platinum
CUST002464,RM0003,34,F,Lucknow,124346,Platinum
CUST002465,,33,F,Hyderabad,55898,Silver
CUST002466,RM0009,49,F,Chennai,53410,Platinum
CUST002467,RM0243,49,M,Lucknow,63347,Bronze
CUST002468,RM0240,44,M,Mumbai,58850,
CUST002469,RM0047,55,M,Jaipur,27312,Gold
CUST002470,RM0215,56,M,Kolkata,110418,Premium
CUST002471,RM0231,34,F,Mumbai,-1000,Silver
CUST002472,RM0072,29,F,Delhi,34315,silver
CUST002473,RM0189,21,F,Ahmedabad,53564,Silver
CUST002474,RM0159,31,M,Pune,46162,Gold
CUST002475,RM0176,33,M,,110528,Gold
CUST002476,RM0099,44,M,Kolkata,55865,Platinum
CUST002477,RM0111,80,F,Jaipur,29365,Bronze
CUST002478,RM0146,59,M,Chennai,31013,Platinum
CUST002479,RM0079,55,M,Chennai,31793,Gold
CUST002480,RM0049,18,M,Ahmedabad,26183,Platinum
CUST002481,RM0241,50,M,Pune,37635,Bronze
CUST002482,RM0045,51,M,Pune,27287,Gold
CUST002483,,48,F,Ahmedabad,71473,Premium
CUST002484,RM0222,30,F,Lucknow,8888888,Platinum
CUST002485,RM0221,29,M,,33948,Silver
CUST002486,RM0205,49,F,Lucknow,112319,Platinum
CUST002487,RM0171,30,F,Kolkata,146311,Bronze
CUST002488,RM0118,66,F,Delhi,72527,Premium
CUST002489,RM0160,29,F,Ahmedabad,45730,Premium
CUST002490,RM0101,23,,Jaipur,22629,Bronze
CUST002491,RM0109,26,M,Chennai,45622,Bronze
CUST002492,RM0095,41,F,Mumbai,41593,Bronze
CUST002493,RM0201,52,F,Bangalore,28327,Platinum
CUST002494,RM0192,51,M,Ahmedabad,42828,Platinum
CUST002495,RM0246,26,M,Ahmedabad,100086,Premium
CUST002496,RM0045,36,F,Chennai,81418,Silver
CUST002497,RM0074,34,F,Jaipur,25591,Bronze
CUST002498,RM0005,24,F,Delhi,69470,Premium
CUST002499,RM0157,34,F,Ahmedabad,63204,
CUST002500,RM0135,61,M,Kolkata,141148,Gold
