Loan_ID,Customer_ID,RM_ID,Loan_Type,Loan_Amount,Loan_Status
LN0000452,CUST001284,RM0018,Plot Loan,77925,Pending
LN0000453,CUST001212,RM0016,Personal Loan,134815,Pending
LN0000454,CUST001074,RM0007,Home Loan,379742,Rejected
LN0000455,CUST000992,RM0240,Car Loan,106564,Rejected
LN0000456,CUST002387,RM0198,Plot Loan,63068,Closed
LN0000457,CUST000722,RM0023,Plot Loan,78245,Defaulted
LN0000458,CUST001299,RM0016,Business Loan,441437,Active
LN0000459,CUST000970,RM0084,Business Loan,250906,Active
LN0000460,CUST001240,RM0187,Car Loan,108391,Closed
LN0000461,CUST001772,RM0229,Education Loan,212069,Closed
LN0000462,CUST000478,RM0198,Personal Loan,199977,Closed
LN0000463,CUST000036,RM0220,Business Loan,263095,Approved
LN0000464,CUST000288,RM0174,Home Loan,103102,Active
LN0000465,CUST002418,RM0112,Education Loan,449613,Rejected
LN0000466,CUST000848,RM0246,Gold Loan,124029,Active
LN0000467,CUST000284,RM0022,Home Loan,301887,Approved
LN0000468,CUST001963,RM0083,Personal Loan,286920,Active
LN0000469,CUST001020,RM0205,Plot Loan,53251,Defaulted
LN0000470,CUST001945,RM0089,Plot Loan,143252,Defaulted
LN0000471,CUST001882,RM0020,Education Loan,136683,Defaulted
LN0000472,CUST002038,RM0129,Gold Loan,206826,Active
LN0000473,CUST001801,RM0249,Business Loan,65103,Closed
LN0000474,CUST001635,RM0006,Plot Loan,999999999,Pending
LN0000475,CUST001006,RM0036,Home Loan,362254,Active
LN0000476,CUST001304,RM0003,Home Loan,99124,Active
LN0000477,CUST000811,RM0056,Education Loan,276044,Approved
LN0000478,CUST001201,RM0179,Gold Loan,375125,Pending
LN0000479,CUST000022,RM0127,Business Loan,215051,Closed
LN0000480,CUST002255,RM0191,Personal Loan,320095,Active
LN0000481,CUST001724,RM0247,Plot Loan,266859,Pending
LN0000482,CUST002298,RM0141,Plot Loan,137865,Closed
LN0000483,CUST002179,RM0216,Car Loan,380948,Pending
LN0000484,CUST001121,RM0189,Personal Loan,119826,Active
LN0000485,CUST001640,RM0118,Education Loan,219358,Active
LN0000486,CUST002103,RM0132,Plot Loan,323610,Pending
LN0000487,CUST000462,RM0183,Education Loan,145270,Active
LN0000488,CUST001584,RM0221,Business Loan,122127,Rejected
LN0000489,CUST001364,RM0182,Car Loan,172995,Pending
LN0000490,CUST001011,RM0193,Plot Loan,390709,Pending
LN0000491,CUST001094,RM0051,Gold Loan,581628,Defaulted
LN0000492,CUST001451,RM0202,Plot Loan,207528,Approved
LN0000493,CUST000564,RM0199,Plot Loan,266626,Defaulted
LN0000494,CUST000406,RM0187,Personal Loan,517173,Approved
LN0000495,CUST001506,RM0224,Gold Loan,70749,Approved
LN0000496,CUST000121,RM0155,Car Loan,102813,Active
LN0000497,CUST001687,RM0203,Home Loan,296817,Approved
LN0000498,CUST002302,RM0224,Home Loan,397164,Closed
LN0000499,CUST002337,RM0170,Plot Loan,439022,Defaulted
LN0000500,CUST001586,RM0085,Plot Loan,157265,Rejected
LN0000501,CUST001449,RM0034,Education Loan,68717,Defaulted
LN0000502,CUST000274,RM0115,Plot Loan,165172,Defaulted
LN0000503,CUST000960,RM0031,Plot Loan,102463,Defaulted
LN0000504,CUST002107,RM0184,Home Loan,118835,Active
LN0000505,CUST000424,RM0183,Education Loan,345916,Rejected
LN0000506,CUST000168,RM0224,Business Loan,65706,Rejected
LN0000507,CUST001182,RM0181,Car Loan,401565,Closed
LN0000508,CUST002220,RM0055,Gold Loan,161607,Pending
LN0000509,CUST002351,RM0032,Car Loan,231299,Rejected
LN0000510,CUST001935,RM0022,Gold Loan,68785,Approved
LN0000511,CUST001920,RM0173,Gold Loan,132304,Pending
LN0000512,CUST000495,RM0107,Car Loan,68796,Rejected
LN0000513,CUST000423,RM0220,Car Loan,701646,Closed
LN0000514,CUST001237,RM0126,Business Loan,379284,Rejected
LN0000515,CUST000757,RM0185,Plot Loan,173101,Pending
LN0000516,CUST000232,RM0144,Personal Loan,100618,Active
LN0000517,CUST002273,RM0141,Business Loan,591975,Active
LN0000518,CUST001663,RM0005,Plot Loan,134500,Closed
LN0000519,CUST001479,RM0105,Personal Loan,85105,Rejected
LN0000520,CUST002287,RM0132,Business Loan,215639,Approved
LN0000521,CUST000087,RM0208,Gold Loan,625675,Rejected
LN0000522,CUST001781,RM0241,Plot Loan,50767,Rejected
LN0000523,CUST002052,RM0228,Personal Loan,104394,Rejected
LN0000524,CUST001248,RM0222,Car Loan,607573,Pending
LN0000525,CUST001102,RM0102,Car Loan,87527,Active
LN0000526,CUST002089,RM0027,Business Loan,74036,Active
LN0000527,CUST001368,RM0194,Education Loan,218881,Closed
LN0000528,CUST000513,RM0100,Car Loan,445874,Closed
LN0000529,CUST000136,RM0119,Home Loan,179676,Closed
LN0000530,CUST001773,RM0038,Education Loan,1092951,Closed
LN0000531,CUST002286,RM0195,Gold Loan,277369,Defaulted
LN0000532,CUST000860,RM0237,Personal Loan,65392,Closed
LN0000533,CUST001057,RM0137,Plot Loan,1037629,Pending
LN0000534,CUST000898,RM0046,Home Loan,154814,Closed
LN0000535,CUST000218,RM0085,Car Loan,117767,Active
LN0000536,CUST001826,RM0189,Gold Loan,213234,Rejected
LN0000537,CUST002108,RM0072,Personal Loan,122569,Pending
LN0000538,CUST000052,RM0057,Gold Loan,68085,Rejected
LN0000539,CUST001956,RM0147,Gold Loan,50285,Defaulted
LN0000540,CUST001461,RM0187,Gold Loan,169415,Closed
LN0000541,CUST000645,RM0008,Education Loan,412633,Approved
LN0000542,CUST002169,RM0053,Business Loan,219873,Approved
LN0000543,CUST001193,RM0158,Gold Loan,1478012,Closed
LN0000544,CUST000329,RM0006,Plot Loan,117611,Rejected
LN0000545,CUST001415,RM0200,Business Loan,115827,Pending
LN0000546,CUST002147,RM0172,Car Loan,84811,Pending
LN0000547,CUST001220,RM0148,Business Loan,85840,Approved
LN0000548,CUST000004,RM0086,Personal Loan,117146,Defaulted
LN0000549,CUST001641,RM0174,Education Loan,364852,Approved
LN0000550,CUST001380,RM0074,Education Loan,999999999,Rejected
LN0000551,CUST000813,RM0015,Gold Loan,522375,Active
LN0000552,CUST001916,RM0098,Personal Loan,788474,Pending
LN0000553,CUST001890,RM0181,Car Loan,102868,Pending
LN0000554,CUST000876,RM0017,Business Loan,476227,Approved
LN0000555,CUST001633,RM0111,Business Loan,129575,Rejected
LN0000556,CUST001268,RM0194,Gold Loan,73946,Rejected
LN0000557,CUST001464,RM0162,Plot Loan,458082,Approved
LN0000558,CUST002456,RM0025,Gold Loan,252178,Defaulted
LN0000559,CUST002291,RM0074,Car Loan,86000,Approved
LN0000560,CUST001045,RM0203,Education Loan,162364,Active
LN0000561,CUST001334,RM0242,Car Loan,117727,Active
LN0000562,CUST001813,RM0229,Business Loan,316964,Approved
LN0000563,CUST001823,RM0209,Business Loan,170813,Closed
LN0000564,CUST001619,RM0083,Business Loan,957127,Rejected
LN0000565,CUST001611,RM0244,Plot Loan,61260,Defaulted
LN0000566,CUST001662,RM0046,Car Loan,137705,Closed
LN0000567,CUST000261,RM0207,Education Loan,181517,Pending
LN0000568,CUST001228,RM0016,Education Loan,189886,Approved
LN0000569,CUST000336,RM0048,Plot Loan,125940,Approved
LN0000570,CUST001660,RM0090,Gold Loan,311304,Approved
LN0000571,CUST000182,RM0087,Personal Loan,465484,Defaulted
LN0000572,CUST002228,RM0184,Business Loan,608458,Rejected
LN0000573,CUST000147,RM0043,Plot Loan,377046,Active
LN0000574,CUST000128,RM0220,Business Loan,430199,Defaulted
LN0000575,CUST001577,RM0168,Plot Loan,209944,Closed
LN0000576,CUST001531,RM0198,Plot Loan,399611,Approved
LN0000577,CUST002361,RM0113,Home Loan,122338,Approved
LN0000578,CUST000120,RM0243,Plot Loan,151658,Approved
LN0000579,CUST001498,RM0095,Home Loan,126226,Approved
LN0000580,CUST000576,RM0050,Home Loan,175992,Defaulted
LN0000581,CUST000034,RM0019,Home Loan,117256,Pending
LN0000582,CUST002139,RM0099,Education Loan,701999,Active
LN0000583,CUST000743,RM0202,Home Loan,125038,Active
LN0000584,CUST002425,RM0095,Home Loan,70638,Active
LN0000585,CUST000197,RM0017,Personal Loan,199654,Rejected
LN0000586,CUST000943,RM0158,Personal Loan,61758,Approved
LN0000587,CUST002081,RM0149,Personal Loan,73428,Defaulted
LN0000588,CUST001397,RM0143,Plot Loan,99535,Active
LN0000589,CUST001585,RM0147,Car Loan,174854,Defaulted
LN0000590,CUST000267,RM0013,Business Loan,163567,Defaulted
LN0000591,CUST002281,RM0065,Home Loan,371579,Rejected
LN0000592,CUST002047,RM0066,Car Loan,319011,Defaulted
LN0000593,CUST002319,RM0008,Plot Loan,161136,Approved
LN0000594,CUST001721,RM0178,Business Loan,131204,Rejected
LN0000595,CUST002238,RM0090,Business Loan,126096,Active
LN0000596,CUST000066,RM0092,Education Loan,347439,Closed
LN0000597,CUST002186,RM0104,Plot Loan,60695,Active
LN0000598,CUST001171,RM0135,Car Loan,52580,Pending
LN0000599,CUST001312,RM0004,Personal Loan,367480,Pending
LN0000600,CUST000348,RM0100,Education Loan,179690,Active
LN0000601,CUST002445,RM0070,Gold Loan,78055,Rejected
LN0000602,CUST000189,RM0095,Plot Loan,103723,Active
LN0000603,CUST001491,RM0128,Personal Loan,589137,Defaulted
LN0000604,CUST000832,RM0088,Gold Loan,442513,Rejected
LN0000605,CUST001266,RM0225,Plot Loan,297426,Closed
LN0000606,CUST002139,RM0188,Personal Loan,181642,Approved
LN0000607,CUST001695,RM0008,Gold Loan,196928,Closed
LN0000608,CUST000507,RM0217,Car Loan,789741,Rejected
LN0000609,CUST000447,RM0071,Plot Loan,724933,Approved
LN0000610,CUST001989,RM0068,Plot Loan,98482,Pending
LN0000611,CUST002229,RM0224,Home Loan,383312,Approved
LN0000612,CUST000380,RM0160,Business Loan,93940,Active
LN0000613,CUST000175,RM0146,Education Loan,98042,Pending
LN0000614,CUST001783,RM0174,Car Loan,275459,Defaulted
LN0000615,CUST001709,RM0180,Personal Loan,153839,Pending
LN0000616,CUST000611,RM0076,Car Loan,586314,Pending
LN0000617,CUST002282,RM0142,Car Loan,50000,Rejected
LN0000618,CUST002093,RM0041,Education Loan,999999999,Rejected
LN0000619,CUST001401,RM0140,Plot Loan,68644,Active
LN0000620,CUST000530,RM0065,Plot Loan,193293,Pending
LN0000621,CUST002475,RM0096,Home Loan,551483,Active
LN0000622,CUST001211,RM0241,Home Loan,518918,Active
LN0000623,CUST001566,RM0072,Plot Loan,84046,Defaulted
LN0000624,CUST001890,RM0239,Plot Loan,141342,Active
LN0000625,CUST001485,RM0210,Education Loan,243054,Pending
LN0000626,CUST001915,RM0194,Car Loan,50000,Defaulted
LN0000627,CUST002033,RM0183,Education Loan,84726,Rejected
LN0000628,CUST002075,RM0239,Plot Loan,738542,Active
LN0000629,CUST002420,RM0156,Personal Loan,542431,Pending
LN0000630,CUST002390,RM0244,Personal Loan,86532,Approved
LN0000631,CUST002281,RM0118,Gold Loan,75829,Defaulted
LN0000632,CUST002152,RM0102,Plot Loan,67855,Active
LN0000633,CUST000906,RM0106,Home Loan,530356,Rejected
LN0000634,CUST001547,RM0036,Home Loan,93040,Closed
LN0000635,CUST002207,RM0149,Education Loan,157668,Approved
LN0000636,CUST002276,RM0196,Personal Loan,169150,Closed
LN0000637,CUST001227,RM0093,Personal Loan,232764,Active
LN0000638,CUST001643,RM0102,Personal Loan,64887,Closed
LN0000639,CUST001084,RM0088,Business Loan,101432,Approved
LN0000640,CUST001774,RM0040,Car Loan,586156,Closed
LN0000641,CUST000362,RM0182,Business Loan,1042546,Rejected
LN0000642,CUST001385,RM0237,Gold Loan,528086,Approved
LN0000643,CUST000684,RM0064,Personal Loan,354002,Pending
LN0000644,CUST001614,RM0128,Education Loan,53918,Defaulted
LN0000645,CUST001479,RM0109,Education Loan,129204,Approved
LN0000646,CUST001418,RM0209,Business Loan,247750,Closed
LN0000647,CUST002013,RM0050,Education Loan,114369,Active
LN0000648,CUST000113,RM0120,Car Loan,530672,Active
LN0000649,CUST000752,RM0106,Home Loan,250963,Approved
LN0000650,CUST000357,RM0037,Education Loan,64924,Defaulted
LN0000651,CUST002481,RM0062,Business Loan,529391,Defaulted
LN0000652,CUST001972,RM0170,Business Loan,682909,Rejected
LN0000653,CUST001852,RM0010,Personal Loan,66179,Pending
LN0000654,CUST001252,RM0045,Business Loan,202011,Closed
LN0000655,CUST001488,RM0121,Car Loan,122298,Pending
LN0000656,CUST000643,RM0126,Car Loan,149792,Active
LN0000657,CUST001911,RM0053,Education Loan,89605,Defaulted
LN0000658,CUST001737,RM0105,Gold Loan,222584,Active
LN0000659,CUST002390,RM0088,Business Loan,683918,Pending
LN0000660,CUST002422,RM0055,Education Loan,189862,Pending
LN0000661,CUST001568,RM0126,Plot Loan,67310,Defaulted
LN0000662,CUST001081,RM0133,Car Loan,243517,Rejected
LN0000663,CUST001813,RM0090,Car Loan,133170,Defaulted
LN0000664,CUST000148,RM0034,Education Loan,437484,Rejected
LN0000665,CUST001030,RM0174,Personal Loan,164072,Defaulted
LN0000666,CUST000111,RM0207,Home Loan,92846,Pending
LN0000667,CUST001535,RM0056,Business Loan,92417,Rejected
LN0000668,CUST001015,RM0098,Car Loan,342863,Active
LN0000669,CUST001879,RM0248,Gold Loan,111736,Closed
LN0000670,CUST001055,RM0081,Education Loan,341543,Closed
LN0000671,CUST001852,RM0111,Education Loan,96105,Pending
LN0000672,CUST001615,RM0191,Personal Loan,127629,Closed
LN0000673,CUST002337,RM0068,Gold Loan,175279,Approved
LN0000674,CUST000286,RM0131,Home Loan,623629,Approved
LN0000675,CUST002443,RM0101,Education Loan,586861,Rejected
LN0000676,CUST002124,RM0061,Car Loan,96354,Defaulted
LN0000677,CUST001521,RM0243,Home Loan,138701,Defaulted
LN0000678,CUST000752,RM0048,Business Loan,82362,Pending
LN0000679,CUST000248,RM0163,Home Loan,192663,Approved
LN0000680,CUST001635,RM0221,Education Loan,173453,Approved
LN0000681,CUST002134,RM0246,Personal Loan,512043,Approved
LN0000682,CUST001370,RM0130,Plot Loan,581867,Pending
LN0000683,CUST001489,RM0008,Education Loan,146761,Approved
LN0000684,CUST001235,RM0188,Personal Loan,185351,Defaulted
LN0000685,CUST001773,RM0085,Education Loan,503127,Defaulted
LN0000686,CUST001963,RM0015,Business Loan,378710,Approved
LN0000687,CUST001598,RM0066,Gold Loan,50732,Rejected
LN0000688,CUST001094,RM0069,Car Loan,127150,Approved
LN0000689,CUST000819,RM0249,Education Loan,159558,Rejected
LN0000690,CUST001402,RM0159,Personal Loan,102199,Rejected
LN0000691,CUST000645,RM0243,Personal Loan,94521,Defaulted
LN0000692,CUST000677,RM0092,Home Loan,57703,Active
LN0000693,CUST002430,RM0091,Personal Loan,256211,Closed
LN0000694,CUST000106,RM0222,Business Loan,110900,Defaulted
LN0000695,CUST000316,RM0052,Home Loan,60753,Rejected
LN0000696,CUST002119,RM0233,Gold Loan,102527,Closed
LN0000697,CUST000230,RM0089,Business Loan,373810,Pending
LN0000698,CUST000838,RM0135,Car Loan,431419,Defaulted
LN0000699,CUST000430,RM0022,Personal Loan,181968,Closed
LN0000700,CUST001125,RM0151,Personal Loan,157595,Defaulted
LN0000701,CUST001716,RM0201,Car Loan,812016,Closed
LN0000702,CUST002103,RM0109,Plot Loan,94769,Rejected
LN0000703,CUST001588,RM0205,Business Loan,98505,Approved
LN0000704,CUST001333,RM0131,Gold Loan,119024,Closed
LN0000705,CUST000110,RM0218,Car Loan,87931,Closed
LN0000706,CUST001363,RM0020,Gold Loan,145402,Pending
LN0000707,CUST001229,RM0215,Car Loan,533451,Closed
LN0000708,CUST000482,RM0132,Plot Loan,241083,Pending
LN0000709,CUST000158,RM0065,Car Loan,156187,Defaulted
LN0000710,CUST001272,RM0189,Plot Loan,594868,Pending
LN0000711,CUST000809,RM0088,Personal Loan,59935,Approved
LN0000712,CUST000123,RM0199,Plot Loan,97214,Defaulted
LN0000713,CUST000635,RM0040,Personal Loan,216890,Defaulted
LN0000714,CUST000464,RM0052,Plot Loan,241189,Defaulted
LN0000715,CUST001494,RM0062,Car Loan,58072,Defaulted
LN0000716,CUST000768,RM0109,Personal Loan,153180,Rejected
LN0000717,CUST001699,RM0014,Home Loan,259481,Rejected
LN0000718,CUST000123,RM0195,Home Loan,289512,Defaulted
LN0000719,CUST002291,RM0041,Personal Loan,253299,Approved
LN0000720,CUST000190,RM0158,Gold Loan,127298,Approved
LN0000721,CUST002121,RM0140,Home Loan,69637,Approved
LN0000722,CUST000321,RM0095,Car Loan,161413,Approved
LN0000723,CUST000973,RM0241,Personal Loan,77566,Rejected
LN0000724,CUST000968,RM0163,Home Loan,639860,Approved
LN0000725,CUST001218,RM0241,Plot Loan,178936,Pending
LN0000726,CUST001119,RM0206,Business Loan,126327,Closed
LN0000727,CUST001658,RM0124,Car Loan,340746,Defaulted
LN0000728,CUST002289,RM0176,Education Loan,187810,Pending
LN0000729,CUST001341,RM0175,Car Loan,124222,Approved
LN0000730,CUST001590,RM0170,Plot Loan,384228,Approved
LN0000731,CUST001372,RM0208,Gold Loan,453710,Approved
LN0000732,CUST000626,RM0203,Business Loan,273564,Defaulted
LN0000733,CUST002414,RM0108,Home Loan,59620,Approved
LN0000734,CUST000570,RM0203,Gold Loan,217090,Pending
LN0000735,CUST000563,RM0014,Business Loan,338188,Active
LN0000736,CUST000264,RM0106,Business Loan,79352,Pending
LN0000737,CUST000211,RM0202,Car Loan,101927,Pending
LN0000738,CUST001524,RM0118,Plot Loan,478255,Defaulted
LN0000739,CUST000540,RM0164,Car Loan,54065,Defaulted
LN0000740,CUST001697,RM0043,Education Loan,329452,Defaulted
LN0000741,CUST000728,RM0066,Education Loan,178404,Pending
LN0000742,CUST001511,RM0064,Business Loan,168397,Rejected
LN0000743,CUST001058,RM0096,Plot Loan,51424,Active
LN0000744,CUST001078,RM0234,Plot Loan,392292,Pending
LN0000745,CUST000839,RM0126,Car Loan,139202,Closed
LN0000746,CUST000007,RM0236,Home Loan,205638,Pending
LN0000747,CUST001491,RM0033,Plot Loan,276206,Defaulted
LN0000748,CUST001665,RM0154,Car Loan,308934,Pending
LN0000749,CUST000464,RM0056,Home Loan,292555,Active
LN0000750,CUST001963,RM0190,Home Loan,674622,Defaulted
LN0000751,CUST000574,RM0141,Personal Loan,201575,Active
LN0000752,CUST001831,RM0214,Personal Loan,152071,Closed
LN0000753,CUST000736,RM0106,Personal Loan,664538,Pending
LN0000754,CUST001392,RM0108,Car Loan,255506,Pending
LN0000755,CUST000222,RM0104,Education Loan,120807,Active
LN0000756,CUST002174,RM0092,Education Loan,77041,Active
LN0000757,CUST000012,RM0245,Gold Loan,419735,Pending
LN0000758,CUST002453,RM0047,Business Loan,139940,Rejected
LN0000759,CUST000069,RM0095,Car Loan,266038,Pending
LN0000760,CUST000230,RM0149,Business Loan,177283,Closed
LN0000761,CUST001622,RM0106,Gold Loan,94361,Active
LN0000762,CUST000585,RM0078,Car Loan,234103,Approved
LN0000763,CUST001295,RM0156,Gold Loan,62520,Pending
LN0000764,CUST000976,RM0085,Personal Loan,156662,Active
LN0000765,CUST002152,RM0231,Personal Loan,208202,Pending
LN0000766,CUST001646,RM0025,Car Loan,164556,Active
LN0000767,CUST001397,RM0224,Plot Loan,326199,Closed
LN0000768,CUST002316,RM0024,Education Loan,401964,Pending
LN0000769,CUST001821,RM0091,Gold Loan,345019,Closed
LN0000770,CUST000274,RM0015,Business Loan,57917,Pending
LN0000771,CUST002246,RM0184,Education Loan,93166,Pending
LN0000772,CUST001852,RM0210,Gold Loan,203836,Rejected
LN0000773,CUST001454,RM0190,Education Loan,596126,Pending
LN0000774,CUST001566,RM0002,Education Loan,410309,Rejected
LN0000775,CUST000603,RM0185,Personal Loan,419709,Closed
LN0000776,CUST001569,RM0210,Plot Loan,122253,Rejected
LN0000777,CUST002484,RM0202,Home Loan,162230,Approved
LN0000778,CUST000433,RM0168,Personal Loan,177242,Pending
LN0000779,CUST002161,RM0080,Business Loan,84245,Pending
LN0000780,CUST000204,RM0172,Personal Loan,56312,Active
LN0000781,CUST001376,RM0168,Education Loan,637126,Defaulted
LN0000782,CUST000829,RM0247,Gold Loan,105074,Approved
LN0000783,CUST000612,RM0156,Personal Loan,104873,Closed
LN0000784,CUST002331,RM0170,Gold Loan,67412,Defaulted
LN0000785,CUST000953,RM0028,Gold Loan,577633,Rejected
LN0000786,CUST001488,RM0142,Car Loan,223374,Defaulted
LN0000787,CUST002488,RM0222,Car Loan,269944,Defaulted
LN0000788,CUST000964,RM0155,Car Loan,535124,Active
LN0000789,CUST000820,RM0098,Personal Loan,134813,Pending
LN0000790,CUST000365,RM0247,Gold Loan,244311,Rejected
LN0000791,CUST002274,RM0056,Business Loan,57914,Rejected
LN0000792,CUST001532,RM0085,Home Loan,91348,Rejected
LN0000793,CUST002249,RM0065,Personal Loan,405862,Rejected
LN0000794,CUST001190,RM0032,Personal Loan,341144,Closed
LN0000795,CUST001885,RM0086,Gold Loan,136354,Rejected
LN0000796,CUST001800,RM0195,Education Loan,144580,Pending
LN0000797,CUST002305,RM0077,Personal Loan,202522,Defaulted
LN0000798,CUST001015,RM0179,Home Loan,50048,Closed
LN0000799,CUST001882,RM0159,Education Loan,105215,Defaulted
LN0000800,CUST001444,RM0048,Home Loan,96697,Pending
LN0000801,CUST001887,RM0207,Gold Loan,107665,Defaulted
LN0000802,CUST002373,RM0070,Home Loan,377882,Defaulted
LN0000803,CUST001994,RM0152,Plot Loan,115610,Active
LN0000804,CUST000006,RM0135,Business Loan,92520,Approved
LN0000805,CUST000878,RM0196,Education Loan,190342,Defaulted
LN0000806,CUST001257,RM0228,Education Loan,451453,Closed
LN0000807,CUST001514,RM0165,Plot Loan,105242,Rejected
LN0000808,CUST000768,RM0241,Personal Loan,66358,Approved
LN0000809,CUST000506,RM0088,Gold Loan,138137,Rejected
LN0000810,CUST001166,RM0059,Gold Loan,325389,Defaulted
LN0000811,CUST000255,RM0206,Education Loan,210008,Rejected
LN0000812,CUST001709,RM0059,Home Loan,389428,Approved
LN0000813,CUST001465,RM0049,Gold Loan,691746,Closed
LN0000814,CUST000956,RM0075,Education Loan,364681,Approved
LN0000815,CUST001037,RM0022,Home Loan,235168,Rejected
LN0000816,CUST001606,RM0206,Home Loan,999999999,Pending
LN0000817,CUST001309,RM0113,Education Loan,185983,Approved
